_id,abs,accidentHistory,airBags,algoliaSync,alloyWheels,appleCarPlayAndroid,attribute1,attribute2,attribute3,attribute4,attribute5,availableStatus,bhp,bluetooth,bodyColorDesc,bodyType,brand,buyNowEnabled,cd,createdAt,creationDate,cruiseControl,currentOrganizationId,currentOrganizationName,deleted,deletedAt,description,differentialLock,dvd,engineSize,engineType,exterior_color_description,fogLamps,fuelType,grade_description,imageResponse,imageUrlName,inspectReportUrl,installmentAmount,interior_color_description,inventoryItemId,itemCode,keylessEntry,kilometers,lastUpdateDate,lcvflag,leatherSeats,make_description,managersChoice,memorySeats,mileage,model,modelDesc,modelYear,modelYearNew,mp3Player,navigation,newOfferPrice,noOfDoors,noOfImages,noOfSeats,offerExpiryDate,openFlag,parkingSensors,powerOptions,rating,rearCamera,rearSpoiler,regExpDate,remoteEngineStart,reservationFlag,reservationId,reservedFlag,roofRails,saleType,sellerName,serialNumber,serviceHistory,serviceReportUrl,specialOffer_Flag,specs,stockType,subModelDesc,sunRoof,thumbnailImage,thumbnailUrlName,transmission,trim,trimColor,trimColorDesc,trimType,updatedAt,usbAux,variant,vehType,vehicleGender,vehicleLocation,vhlPrice,vin_last_5_digits,warExpDate,warrantyType,webBodyColorDesc,webBodyType,webBrand,webDescription,webModelDesc,webTrimColorDesc,xenonLights,hasOffer,offerPercentage,offerPrice,tagline,objectID,_highlightResult
46612550,Y,,,Updated,,,Infiniti.QX50.QX5E.2021.2000 CC.CVT.BLACK.BEIGE.50583.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,,BLACK,SUV,Infiniti,,,2024-06-27T00:00:18.879Z,2024-06-27 00:00:00.0,Y,1033,NSC,False,nan,Infiniti Qx50,,,  2.0 L,PETROL,BEIGE,,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/3PCAJ5M35MF125795,,2497,BLACK,46612550,UI3PCAJ5M35MF125795-1,Y,,2024-07-02 01:30:32.0,,Y,Infiniti,N,Y,50583,QX50,Qx50,2021,2021,,Y,,5,17,5,,,Y,Y,,Y,,,,,,,,RETAIL,,3PCAJ5M35MF125795,,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/3PCAJ5M35MF125795_0.jpg,CVT,,,BEIGE,FABRIC,2024-07-02T20:00:24.499Z,,FWD,,SUV,Used Car Dept. - Szr,152900,25795,,YES,BLACK,SUV,INFINITI,Infiniti Qx50,QX50,BEIGE,,True,1.9627207325049052,149899.0,SPECIAL OFFER,46612550,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '2497', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '50583', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx50', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '3PCAJ5M35MF125795', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '152900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '25795', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46612548,Y,,,Updated,,,Infiniti.QX50.QX5E.2021.2000 CC.CVT.WHITE.BEIGE.65328.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,,WHITE,SUV,Infiniti,,,2024-06-28T00:00:19.296Z,2024-06-28 00:00:00.0,Y,1033,NSC,False,nan,Infiniti Qx50,,,  2.0 L,PETROL,BEIGE,,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/3PCAJ5M3XMF113528,,2448,WHITE,46612548,UI3PCAJ5M3XMF113528-1,Y,,2024-07-02 01:30:32.0,,Y,Infiniti,N,Y,65328,QX50,Qx50,2021,2021,,Y,,5,17,5,,,Y,Y,,Y,,,,,,,,RETAIL,,3PCAJ5M3XMF113528,,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/3PCAJ5M3XMF113528_0.jpg,CVT,,,BEIGE,FABRIC,2024-07-02T20:00:24.750Z,,FWD,,SUV,Used Car Dept. - Szr,149900,13528,,YES,WHITE,SUV,INFINITI,Infiniti Qx50,QX50,BEIGE,,True,6.671781187458306,139899.0,SPECIAL OFFER,46612548,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '2448', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '65328', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx50', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '3PCAJ5M3XMF113528', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '149900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '13528', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46600672,,,,Updated,,,Infiniti.QX50.QX5D.2020.2000 CC.CVT.DARK BLUE.BIEGE.61000.EXTENDED WARRANTY.RETAIL,Used Car Dept. - SZR IREDI,1,,Y,Reserved,,,DARK BLUE,SUV,Infiniti,,,2024-05-04T00:00:20.285Z,2024-05-04 00:00:00.0,,4585,IREDI,False,nan,Infiniti Qx50,,,  2.0 L,PETROL,BIEGE,,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/3PCAJ5M32LF105163,,1991,DARK BLUE,46600672,UI3PCAJ5M32LF105163-1,,,2024-07-02 01:30:32.0,,,Infiniti,N,,61000,QX50,Qx50,2020,2020,,,,4,17,5,,N,,,,,,,,,,Y,,RETAIL,,3PCAJ5M32LF105163,,,,UAE,,,,,https://ik.imagekit.io/ct2r6oxbcn/3PCAJ5M32LF105163_0.jpg,CVT,,,BIEGE,FABRIC,2024-07-02T20:00:21.410Z,,4WD,,SUV,Used Car Dept. - SZR IREDI,121900,05163,,YES,DARK BLUE,SUV,INFINITI,Infiniti Qx50,QX50,BIEGE,,nan,nan,,nan,46600672,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'DARK BLUE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1991', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '61000', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx50', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2020', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2020', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '3PCAJ5M32LF105163', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BIEGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '121900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '05163', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46597977,Y,,Y,Updated,Y,,Infiniti.QX60.QX6B.2023.3500CC CC.CVT.MOONBOW BLUE.BEIGE.21817.OEM WARRANTY.20-MAY-2028.RETAIL,Used Car Dept. - Szr,1,,Y,Available,Y,,MOONBOW BLUE,SUV,Infiniti,,,2024-04-26T00:00:22.205Z,2024-04-26 00:00:00.0,Y,1033,NSC,False,nan,Infiniti ,Y,,  3.5 L,PETROL,BEIGE,Y,PETROL,,,https://ik.imagekit.io/ct2r6oxbcn/5N1DL1M2XPC348113,,3673,MOONBOW BLUE,46597977,UI5N1DL1M2XPC348113-1,Y,,2024-07-02 01:30:33.0,,Y,Infiniti,N,Y,21817,QX60,Qx60,2023,2023,,Y,,5,18,7,,,,Y,,,,,,,,,Y,RETAIL,,5N1DL1M2XPC348113,Y,,,UAE,,,Y,,https://ik.imagekit.io/ct2r6oxbcn/5N1DL1M2XPC348113_0.jpg,CVT,,,BEIGE,FABRIC,2024-07-02T20:00:21.060Z,,4WD,,SUV,Used Car Dept. - Szr,224900,48113,20-MAY-2028,YES,MOONBOW BLUE,SUV,INFINITI,Infiniti Qx60,QX60,BEIGE,Y,True,2.223210315695865,219900.0,SPECIAL OFFER,46597977,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'MOONBOW BLUE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3673', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '21817', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx60', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '5N1DL1M2XPC348113', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '224900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '48113', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46588696,Y,,,Updated,Y,Y,Infiniti.QX80.Q10.2023.5600CC CC.A/T.WHITE.BLACK.21717.NIC WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,Y,WHITE,SUV,Infiniti,,Y,2024-03-22T00:00:25.353Z,2024-03-22 00:00:00.0,Y,1033,NSC,False,nan,Infiniti Qx80 (Qx),Y,Y,  5.6 L,PETROL,BLACK,Y,PETROL,,,,,4408,WHITE,46588696,UIJNRAZ2NY1P9150113-1,Y,,2024-07-02 01:30:33.0,,Y,Infiniti,N,Y,21717,QX80,Qx80,2023,2023,Y,Y,,5,,8,,,Y,Y,,Y,Y,,Y,,,,Y,RETAIL,,JNRAZ2NY1P9150113,Y,,,UAE,,,Y,,,A/T,,,BLACK,FABRIC,2024-07-02T20:00:19.069Z,Y,4WD,,SUV,Used Car Dept. - Szr,269900,50113,,YES,WHITE,SUV,INFINITI,Infiniti Qx80,QX80,BLACK,,nan,nan,,nan,46588696,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '4408', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '21717', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx80', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JNRAZ2NY1P9150113', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '269900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '50113', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46588695,Y,,Y,Updated,Y,Y,Infiniti.QX60.QX6D.2022.3500CC CC.A/T.BLUE WITH BLACK ROOF.BROWN.10078.NIC WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,Y,BLUE WITH BLACK ROOF,SUV,Infiniti,,Y,2024-03-22T00:00:25.253Z,2024-03-22 00:00:00.0,Y,1033,NSC,False,nan,Infiniti ,,,  3.5 L,PETROL,BROWN,Y,PETROL,,,,,4114,BLUE WITH BLACK ROOF,46588695,UI5N1DL1MX1NC336358-1,Y,,2024-07-02 01:30:33.0,,Y,Infiniti,N,N,10078,QX60,Qx60,2022,2022,Y,Y,,5,,5,,,Y,Y,,Y,,,Y,,,,,RETAIL,,5N1DL1MX1NC336358,Y,,,UAE,,,Y,,,A/T,,,BROWN,FABRIC,2024-07-02T20:00:18.991Z,Y,AWD,,SUV,Used Car Dept. - Szr,251900,36358,,YES,BLUE WITH BLACK ROOF,SUV,INFINITI,Infiniti Qx60,QX60,BROWN,,nan,nan,,nan,46588695,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLUE WITH BLACK ROOF', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '4114', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '10078', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx60', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '5N1DL1MX1NC336358', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BROWN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '251900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '36358', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46588655,Y,,Y,Updated,Y,,Infiniti.QX55.QX55D.2022.2000 CC.CVT.RED.BEIGE.12644.NIC WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,Y,RED,SUV,Infiniti,,Y,2024-03-22T00:00:25.204Z,2024-03-22 00:00:00.0,Y,1033,NSC,False,nan,Infiniti Qx55,,Y,  2.0 L,PETROL,BEIGE,Y,PETROL,,,,,2938,RED,46588655,UI3PCAJ5N38NF115889-1,Y,,2024-07-02 01:30:32.0,,Y,Infiniti,N,Y,12644,QX55,Qx55,2022,2022,,Y,,4,,5,,,Y,Y,,Y,,,,,,,Y,RETAIL,,3PCAJ5N38NF115889,Y,,,GCC,,,Y,,,CVT,,,BEIGE,FABRIC,2024-07-02T20:00:18.936Z,,AWD,,SUV,Used Car Dept. - Szr,179900,15889,,YES,RED,SUV,INFINITI,Infiniti Qx55,QX55,BEIGE,Y,nan,nan,,nan,46588655,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'RED', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '2938', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '12644', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx55', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '3PCAJ5N38NF115889', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '179900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '15889', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46588632,Y,,Y,Updated,Y,,Infiniti.QX80.Q10B.2023.5600CC CC.A/T.BLACK.BLACK.29673.NIC WARRANTY.RETAIL,Used Car Dept. - Awir,1,,Y,Available,,Y,BLACK,SUV,Infiniti,,Y,2024-03-22T00:00:25.326Z,2024-03-22 00:00:00.0,Y,687,AWRNEW,False,nan,Infiniti Qx80 (Qx),,Y,  5.6 L,PETROL,BLACK,Y,PETROL,,,,,4408,BLACK,46588632,UIJNRAZ2NY1P9150094-1,Y,,2024-07-02 01:30:33.0,,Y,Infiniti,N,Y,29673,QX80,Qx80,2023,2023,Y,Y,,5,,8,,,Y,Y,,Y,Y,,,,,,Y,RETAIL,,JNRAZ2NY1P9150094,,,,GCC,,,Y,,,A/T,,,BLACK,FABRIC,2024-07-02T20:00:19.042Z,Y,4WD,,SUV,Used Car Dept. - Awir,269900,50094,,YES,BLACK,SUV,INFINITI,Infiniti Qx80,QX80,BLACK,,nan,nan,,nan,46588632,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '4408', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '29673', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx80', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JNRAZ2NY1P9150094', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '269900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '50094', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46588631,Y,,Y,Updated,Y,,Infiniti.QX55D.QX55D.2023.2000CC CC.A/T.GREY.BLACK.2964.NIC WARRANTY.RETAIL,Used Car Dept. - SZR IREDI,1,,Y,Available,,Y,GREY,SUV,Infiniti,,Y,2024-03-22T00:00:25.102Z,2024-03-22 00:00:00.0,Y,4585,IREDI,False,nan,Infiniti Qx55,,,  2.0 L,PETROL,BLACK,Y,PETROL,,,,,3200,GREY,46588631,UI3PCAJ5N37PF106118-1,Y,,2024-07-02 01:30:32.0,,Y,Infiniti,N,Y,2964,QX55D,Qx55d,2023,2023,Y,Y,,5,,5,,,Y,Y,,Y,Y,,,,,,Y,RETAIL,,3PCAJ5N37PF106118,,,,GCC,,,Y,,,A/T,,,BLACK,FABRIC,2024-07-02T20:00:18.911Z,Y,AWD,,SUV,Used Car Dept. - SZR IREDI,195900,06118,,YES,GREY,SUV,INFINITI,Infiniti Qx55d,QX55D,BLACK,,nan,nan,,nan,46588631,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'GREY', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3200', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '2964', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx55d', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '3PCAJ5N37PF106118', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '195900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '06118', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46588630,Y,,Y,Updated,Y,,Infiniti.QX55C.QX55C.2023.2000CC CC.A/T.RED.GRAY.23287.NIC WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,Y,RED,SUV,Infiniti,,Y,2024-03-22T00:00:25.229Z,2024-03-22 00:00:00.0,,1033,NSC,False,nan,Infiniti Qx55,,,  2.0 L,PETROL,GRAY,Y,PETROL,,,,,2857,RED,46588630,UI3PCAJ5N39PF108050-1,Y,,2024-07-02 01:30:33.0,,Y,Infiniti,N,Y,23287,QX55C,Qx55c,2023,2023,Y,Y,,5,,5,,,Y,Y,,Y,Y,,,,,,Y,RETAIL,,3PCAJ5N39PF108050,Y,,,GCC,,,Y,,,A/T,,,GRAY,FABRIC,2024-07-02T20:00:18.964Z,Y,AWD,,SUV,Used Car Dept. - Szr,174900,08050,,YES,RED,SUV,INFINITI,Infiniti Qx55c,QX55C,GRAY,,nan,nan,,nan,46588630,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'RED', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '2857', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '23287', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx55c', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': '3PCAJ5N39PF108050', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'GRAY', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '174900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '08050', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
46588593,Y,,Y,Updated,Y,Y,Infiniti.QX80.Q10.2023.5600 CC.A/T.SILVER.GRAPHITEBLACK.21664.OEM WARRANTY.RETAIL,Used Car Dept. - Szr,1,,Y,Available,,Y,SILVER,SUV,Infiniti,,,2024-03-22T00:00:25.376Z,2024-03-22 00:00:00.0,Y,1033,NSC,False,nan,Infiniti Qx80 (Qx),Y,Y,  5.6 L,PETROL,GRAPHITEBLACK,Y,PETROL,,,,,4408,SILVER,46588593,UIJNRAZ2NY3P9150033-1,Y,,2024-07-02 01:30:33.0,,Y,Infiniti,N,Y,21664,QX80,Qx80,2023,2023,Y,Y,,5,,8,,,Y,Y,,Y,Y,,Y,,,,Y,RETAIL,,JNRAZ2NY3P9150033,,,,UAE,,,Y,,,A/T,,,GRAPHITEBLACK,FABRIC,2024-07-02T20:00:19.095Z,Y,4WD,,SUV,Used Car Dept. - Szr,269900,50033,,YES,SILVER,SUV,INFINITI,Infiniti Qx80,QX80,GRAPHITEBLACK,Y,nan,nan,,nan,46588593,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'SILVER', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Infiniti', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '4408', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '21664', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Qx80', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JNRAZ2NY3P9150033', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'GRAPHITEBLACK', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '269900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '50033', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}"
