_id,abs,accidentHistory,airBags,algoliaSync,alloyWheels,appleCarPlayAndroid,attribute1,attribute2,attribute3,attribute4,attribute5,availableStatus,bhp,bluetooth,bodyColorDesc,bodyType,brand,buyNowEnabled,cd,createdAt,creationDate,cruiseControl,currentOrganizationId,currentOrganizationName,deleted,deletedAt,description,differentialLock,dvd,engineSize,engineType,exterior_color_description,fogLamps,fuelType,grade_description,imageResponse,imageUrlName,inspectReportUrl,installmentAmount,interior_color_description,inventoryItemId,itemCode,keylessEntry,kilometers,lastUpdateDate,lcvflag,leatherSeats,make_description,managersChoice,memorySeats,mileage,model,modelDesc,modelYear,modelYearNew,mp3Player,navigation,newOfferPrice,noOfDoors,noOfImages,noOfSeats,offerExpiryDate,openFlag,parkingSensors,powerOptions,rating,rearCamera,rearSpoiler,regExpDate,remoteEngineStart,reservationFlag,reservationId,reservedFlag,roofRails,saleType,sellerName,serialNumber,serviceHistory,serviceReportUrl,specialOffer_Flag,specs,stockType,subModelDesc,sunRoof,thumbnailImage,thumbnailUrlName,transmission,trim,trimColor,trimColorDesc,trimType,updatedAt,usbAux,variant,vehType,vehicleGender,vehicleLocation,vhlPrice,vin_last_5_digits,warExpDate,warrantyType,webBodyColorDesc,webBodyType,webBrand,webDescription,webModelDesc,webTrimColorDesc,xenonLights,hasOffer,offerPercentage,offerPrice,tagline,objectID,_highlightResult,driveType
46664553,Y,nan,nan,Updated,nan,nan,Changan.CHANGAN CS85.CS95.2022.2000 CC.A/T.BLACK.RED.81122.OEM WARRANTY.RETAIL,Used Car Dept. - Awir,1,nan,Y,Available,nan,nan,BLACK,SUV,Changan,nan,nan,2024-07-25T00:00:16.811Z,2024-07-25 00:00:00.0,Y,687,AWRNEW,False,nan,Changan ,nan,nan,  2.0 L,PETROL,RED,Y,PETROL,nan,nan,nan,nan,1142,BLACK,46664553,UCLS4ASE2A8NP137396-1,nan,nan,2024-07-25 01:30:16.0,nan,Y,Changan,N,nan,81122,CS85,Cs95,2022,2022,nan,nan,nan,5,nan,5,nan,nan,nan,nan,nan,Y,nan,nan,nan,nan,nan,nan,nan,RETAIL,nan,LS4ASE2A8NP137396,Y,nan,nan,UAE,nan,nan,Y,nan,nan,A/T,nan,nan,RED,FABRIC,2024-07-25T04:00:29.069Z,nan,2WD,nan,suv,Used Car Dept. - Awir,69900,37396,nan,YES,BLACK,SUV,CHANGAN,Changan Cs95,CS95,RED,nan,nan,nan,,nan,46664553,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Available', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Changan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1142', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '81122', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Cs95', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'LS4ASE2A8NP137396', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'RED', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '69900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '37396', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46655721,Y,nan,nan,Updated,Y,nan,Nissan.PATROL.P6X2.2022.4000 CC.A/T.WHITE.BLACK.18452.NIC WARRANTY.07-MAY-2026.RETAIL,Used Car Dept. - Deira,1,nan,Y,Reserved,nan,Y,WHITE,SUV,Nissan,nan,nan,2024-07-07T04:00:17.446Z,2024-07-07 00:00:00.0,Y,5925,nan,False,nan,Nissan Patrol Y62,nan,nan,  4.0 L,PETROL,BLACK,nan,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/JN8BY2NY8N9378490,nan,2448,WHITE,46655721,UNJN8BY2NY8N9378490-1,nan,nan,2024-07-25 01:30:25.0,nan,Y,Nissan,N,Y,18452,PATROL,Patrol,2022,2022,Y,Y,nan,5,18.0,8,nan,nan,Y,Y,nan,Y,nan,nan,nan,nan,nan,Y,nan,RETAIL,nan,JN8BY2NY8N9378490,nan,nan,nan,UAE,nan,nan,Y,nan,https://ik.imagekit.io/ct2r6oxbcn/JN8BY2NY8N9378490_0.jpg,A/T,nan,nan,BLACK,FABRIC,2024-07-25T08:00:28.109Z,nan,4WD,nan,SUV,Used Car Dept. - Deira,149900,78490,07-MAY-2026,YES,WHITE,SUV,NISSAN,Nissan Patrol,PATROL,BLACK,nan,nan,nan,,nan,46655721,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '2448', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '18452', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Patrol', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN8BY2NY8N9378490', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '149900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '78490', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46647798,Y,N,Y,Updated,Y,Y,Nissan.XTRAIL.XT2W.2022.2500 CC.A/T.WHITE.BEIGE.55233.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Awir,1,nan,Y,Reserved,nan,Y,WHITE,SUV,Nissan,nan,N,2024-07-12T00:00:18.330Z,2024-07-12 00:00:00.0,Y,687,AWRNEW,False,nan,Nissan Xtrail,N,N,  2.5 L,PETROL,BEIGE,N,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/JN1BT2MU3NW024602,nan,1419,WHITE,46647798,UNJN1BT2MU3NW024602-1,N,nan,2024-07-25 01:30:23.0,nan,N,Nissan,N,N,55233,XTRAIL,X-Trail,2022,2022,N,N,nan,5,17.0,5,nan,nan,Y,Y,nan,Y,Y,nan,Y,Y,nan,Y,Y,RETAIL,nan,JN1BT2MU3NW024602,N,nan,nan,GCC,nan,nan,N,nan,https://ik.imagekit.io/ct2r6oxbcn/JN1BT2MU3NW024602_0.jpg,A/T,nan,nan,BEIGE,FABRIC,2024-07-25T08:00:29.070Z,Y,FWD,nan,SUV,Used Car Dept. - Awir,86900,24602,nan,YES,WHITE,SUV,NISSAN,Nissan X-Trail,X-TRAIL,BEIGE,N,nan,nan,,nan,46647798,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1419', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '55233', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'X-Trail', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1BT2MU3NW024602', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '86900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '24602', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46594593,nan,nan,nan,Updated,nan,nan,Nissan.XTRAIL.XT2W.2021.2500 CC.CVT.BLACK.BEIGE.85478.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Deira,1,nan,Y,Reserved,nan,nan,BLACK,SUV,Nissan,nan,nan,2024-03-26T00:00:18.643Z,2024-03-26 00:00:00.0,nan,5925,nan,False,nan,Nissan Xtrail,nan,nan,  2.5 L,PETROL,BEIGE,nan,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/JN1BT2MU3MW020158,nan,1223,BLACK,46594593,UNJN1BT2MU3MW020158-1,nan,nan,2024-07-25 01:30:23.0,nan,nan,Nissan,N,nan,85478,XTRAIL,X-Trail,2021,2021,nan,nan,nan,5,17.0,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Y,nan,RETAIL,nan,JN1BT2MU3MW020158,nan,nan,nan,UAE,nan,nan,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/JN1BT2MU3MW020158_0.jpg,CVT,nan,nan,BEIGE,FABRIC,2024-07-25T08:00:20.130Z,nan,2WD,nan,SUV,Used Car Dept. - Deira,74900,20158,nan,YES,BLACK,SUV,NISSAN,Nissan X-Trail,X-TRAIL,BEIGE,nan,nan,nan,,nan,46594593,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1223', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '85478', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'X-Trail', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN1BT2MU3MW020158', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '74900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '20158', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46605590,Y,N,N,Updated,N,N,Toyota.YARIS.E.2022.1500 CC.A/T.SILVER.BLACK.59586.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Deira,1,nan,Y,Reserved,nan,N,SILVER,Saloon,Toyota,nan,N,2024-05-04T00:00:20.703Z,2024-05-04 00:00:00.0,Y,5925,nan,False,nan,Toyota Yaris,N,N,  1.5 L,PETROL,BLACK,N,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/MHFB29F32N2161295,nan,897,SILVER,46605590,UTMHFB29F32N2161295-1,Y,nan,2024-07-25 01:30:29.0,nan,N,Toyota,N,N,59586,YARIS,Yaris,2022,2022,Y,N,nan,4,15.0,5,nan,nan,Y,Y,nan,N,N,nan,N,nan,nan,Y,N,RETAIL,nan,MHFB29F32N2161295,N,nan,nan,UAE,nan,nan,N,nan,https://ik.imagekit.io/ct2r6oxbcn/MHFB29F32N2161295_0.jpg,A/T,nan,nan,BLACK,FABRIC,2024-07-25T08:00:21.231Z,N,2WD,nan,Sedan,Used Car Dept. - Deira,54899,61295,nan,YES,SILVER,SALOON,TOYOTA,Toyota Yaris,YARIS,BLACK,N,True,9.107468123861567,49900.0,SPECIAL OFFER,46605590,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'SILVER', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Toyota', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '897', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '59586', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Yaris', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'MHFB29F32N2161295', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '54899', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '61295', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46597891,Y,N,N,Updated,N,N,Toyota.COROLLA CROSS.XL.2022.1800 CC.A/T.WHITE.BROWN.47400.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Shj MBZ,1,nan,Y,Reserved,nan,N,WHITE,SUV,Toyota,nan,N,2024-04-16T00:00:21.964Z,2024-04-16 00:00:00.0,Y,2505,nan,False,nan,Toyota Corolla Cross,N,N,  1.8 L,PETROL,BROWN,N,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/RKLKUBAG4N0501407,nan,1338,WHITE,46597891,UTRKLKUBAG4N0501407-1,Y,nan,2024-07-25 01:30:30.0,nan,N,Toyota,N,N,47400,COROLLA CROSS,Corolla Cross,2022,2022,N,N,nan,5,16.0,5,nan,nan,Y,Y,nan,Y,N,nan,N,nan,nan,Y,N,RETAIL,nan,RKLKUBAG4N0501407,N,nan,nan,UAE,nan,nan,N,nan,https://ik.imagekit.io/ct2r6oxbcn/RKLKUBAG4N0501407_0.jpg,A/T,nan,nan,BROWN,FABRIC,2024-07-25T08:00:20.754Z,N,2WD,nan,SUV,Used Car Dept. - Shj MBZ,81899,1407,nan,YES,WHITE,SUV,TOYOTA,Toyota Corolla Cross,COROLLA CROSS,BROWN,N,True,6.105006105006105,76900.0,SPECIAL OFFER,46597891,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Toyota', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1338', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '47400', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Corolla Cross', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'RKLKUBAG4N0501407', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BROWN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '81899', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '01407', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46548459,Y,nan,nan,Updated,Y,nan,Renault.KOLEOS.K34.2021.2500.CVT.MAROON.BEIGE.26060 KMS.EXTENDED WARRANTY.,NXT Pre Owned Cars SZR,1,nan,Y,Reserved,nan,nan,MAROON,SUV,Renault,nan,N,2024-01-13T00:00:16.952Z,2024-01-13 00:00:00.0,Y,7423,nan,False,nan,Renault Koleos,nan,nan,  2.5 L,PETROL,BEIGE,Y,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/VF1HGRND8MC352924,nan,1354,MAROON,46548459,URVF1HGRND8MC352924-2,Y,nan,2024-07-25 01:30:29.0,nan,Y,Renault,Y,nan,26060,KOLEOS,Koleos,2021,2021,nan,Y,nan,5,16.0,5,nan,N,Y,Y,nan,Y,nan,nan,nan,nan,nan,Y,Y,RETAIL,nan,VF1HGRND8MC352924,nan,nan,nan,UAE,nan,nan,Y,nan,https://ik.imagekit.io/ct2r6oxbcn/VF1HGRND8MC352924_0.jpg,CVT,nan,nan,BEIGE,FABRIC,2024-07-25T20:00:18.477Z,nan,4WD,nan,SUV,NXT Pre Owned Cars SZR,82899,52924,nan,YES,MAROON,SUV,RENAULT,Renault Koleos,KOLEOS,BEIGE,nan,nan,nan,,nan,46548459,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'MAROON', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Renault', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1354', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '26060', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Koleos', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2021', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'VF1HGRND8MC352924', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '82899', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '52924', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46620565,Y,nan,Y,Updated,nan,nan,Hyundai.CRETA.SMART.2022.1500 CC.A/T.GRAY.BEIGE.58397.EXTENDED WARRANTY.RETAIL,Used Car Dept. - Szr,1,nan,Y,Reserved,nan,Y,GRAY,SUV,Hyundai,nan,nan,2024-05-15T00:00:21.449Z,2024-05-15 00:00:00.0,Y,1033,NSC,False,nan,Hyundai Creta,nan,nan,  1.5 L,PETROL,BEIGE,nan,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/MALPB8126NM210977,nan,1060,GRAY,46620565,UHMALPB8126NM210977-1,Y,nan,2024-07-25 01:30:18.0,nan,nan,Hyundai,N,nan,58397,CRETA,Creta,2022,2022,Y,nan,nan,5,16.0,5,nan,N,Y,Y,nan,Y,Y,nan,nan,nan,nan,Y,Y,RETAIL,nan,MALPB8126NM210977,nan,nan,nan,UAE,nan,nan,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/MALPB8126NM210977_0.jpg,A/T,nan,nan,BEIGE,FABRIC,2024-07-25T20:00:23.035Z,Y,2WD,nan,SUV,Used Car Dept. - Szr,64900,10977,nan,YES,GRAY,SUV,HYUNDAI,Hyundai Creta,CRETA,BEIGE,nan,nan,nan,,nan,46620565,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'GRAY', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Hyundai', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '1060', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '58397', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Creta', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2022', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'MALPB8126NM210977', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BEIGE', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '64900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '10977', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46655715,Y,nan,nan,Updated,Y,nan,Nissan.PATROL.P6S3.2023.4000 CC.A/T.BLACK.GT-R TAN.26659.NIC WARRANTY.24-MAY-2026.RETAIL,Used Car Dept. - Shj MBZ,1,nan,Y,Reserved,nan,Y,BLACK,SUV,Nissan,nan,nan,2024-07-04T00:00:18.911Z,2024-07-03 00:00:00.0,Y,2505,nan,False,nan,Nissan Patrol Y62,Y,Y,  4.0 L,PETROL,GT-R TAN,Y,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/JN8BY2NY9P9403433,nan,3428,BLACK,46655715,UNJN8BY2NY9P9403433-1,Y,nan,2024-07-27 01:30:42.0,nan,Y,Nissan,N,nan,26659,PATROL,Patrol,2023,2023,nan,Y,nan,5,18.0,8,nan,nan,Y,Y,nan,Y,nan,nan,nan,nan,nan,Y,Y,RETAIL,nan,JN8BY2NY9P9403433,nan,nan,nan,UAE,nan,nan,Y,nan,https://ik.imagekit.io/ct2r6oxbcn/JN8BY2NY9P9403433_0.jpg,A/T,nan,nan,GT-R TAN,FABRIC,2024-07-27T04:00:23.695Z,nan,4WD,nan,SUV,Used Car Dept. - Shj MBZ,209900,3433,24-MAY-2026,YES,BLACK,SUV,NISSAN,Nissan Patrol,PATROL,GT-R TAN,Y,nan,nan,,nan,46655715,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'SUV', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Nissan', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '3428', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '26659', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': 'Patrol', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2023', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'JN8BY2NY9P9403433', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'GT-R TAN', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '209900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '03433', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
46571589,Y,N,N,Updated,Y,N,MG.MG5.LUXURY.2024.1500.A/T.WHITE.BLACK.10 KMS.EXTENDED WARRANTY.,NXT Pre Owned Cars SZR,1,nan,Y,Reserved,nan,Y,WHITE,Saloon,Mg,nan,N,2024-03-19T00:00:23.334Z,2024-03-01 00:00:00.0,Y,7423,nan,False,nan,MG ,N,N,  1.5 L,PETROL,BLACK,Y,PETROL,nan,nan,https://ik.imagekit.io/ct2r6oxbcn/LSJA36E98RZ010028,nan,929,WHITE,46571589,UMLSJA36E98RZ010028-1,Y,nan,2024-07-27 01:30:40.0,nan,Y,Mg,N,N,10,MG5,5,2024,2024,Y,Y,nan,4,17.0,5,nan,N,Y,Y,nan,Y,N,nan,N,nan,nan,Y,N,RETAIL,nan,LSJA36E98RZ010028,N,nan,nan,UAE,nan,nan,Y,nan,https://ik.imagekit.io/ct2r6oxbcn/LSJA36E98RZ010028_0.jpg,A/T,nan,nan,BLACK,FABRIC,2024-07-27T08:00:17.544Z,N,2WD,nan,Saloon,NXT Pre Owned Cars SZR,56900,10028,nan,YES,WHITE,SALOON,MG,Mg 5,5,BLACK,N,True,8.787346221441124,51900.0,SPECIAL OFFER,46571589,"{'attribute3': {'value': '1', 'matchLevel': 'none', 'matchedWords': []}, 'availableStatus': {'value': 'Reserved', 'matchLevel': 'none', 'matchedWords': []}, 'bodyColorDesc': {'value': 'WHITE', 'matchLevel': 'none', 'matchedWords': []}, 'bodyType': {'value': 'Saloon', 'matchLevel': 'none', 'matchedWords': []}, 'brand': {'value': 'Mg', 'matchLevel': 'none', 'matchedWords': []}, 'installmentAmount': {'value': '929', 'matchLevel': 'none', 'matchedWords': []}, 'mileage': {'value': '10', 'matchLevel': 'none', 'matchedWords': []}, 'modelDesc': {'value': '5', 'matchLevel': 'none', 'matchedWords': []}, 'modelYear': {'value': '2024', 'matchLevel': 'none', 'matchedWords': []}, 'modelYearNew': {'value': '2024', 'matchLevel': 'none', 'matchedWords': []}, 'serialNumber': {'value': 'LSJA36E98RZ010028', 'matchLevel': 'none', 'matchedWords': []}, 'trimColorDesc': {'value': 'BLACK', 'matchLevel': 'none', 'matchedWords': []}, 'trimType': {'value': 'FABRIC', 'matchLevel': 'none', 'matchedWords': []}, 'vhlPrice': {'value': '56900', 'matchLevel': 'none', 'matchedWords': []}, 'vin_last_5_digits': {'value': '10028', 'matchLevel': 'none', 'matchedWords': []}, 'warrantyType': {'value': 'YES', 'matchLevel': 'none', 'matchedWords': []}}",
